1432846864917, -65.51
1432846864986, -65.04
1432846865054, -64.86
1432846865119, -64.55
1432846865188, -63.44
1432846865254, -63.5
1432846865323, -63.41
1432846865389, -62.64
1432846865456, -62.15
1432846865522, -61.81
1432846865589, -62.03
1432846865658, -61.69
1432846865726, -61.32
1432846865791, -61.32
